"","const","size_data","ratio_noise_data","law_noise"
"354","10.3601844955722","1000","1","cauchy"
"355","10.0753525023728","1000","1","cauchy"
"356","9.85688278954431","1000","1","cauchy"
"357","10.0015204676961","1000","1","cauchy"
"358","10.3748579740941","1000","1","cauchy"
"359","10.1111144546843","1000","1","cauchy"
"360","10.1464415911853","1000","1","cauchy"
"361","10.1671556862225","1000","1","cauchy"
"362","10.1445024400218","1000","1","cauchy"
"363","9.91614913298943","1000","1","cauchy"
"364","10.0735818901031","1000","1","cauchy"
"365","10.3354424231707","1000","1","cauchy"
"366","10.0625764883327","1000","1","cauchy"
"367","10.3579528178808","1000","1","cauchy"
"368","9.76331300978133","1000","1","cauchy"
"369","10.1485654035403","1000","1","cauchy"
"370","10.2092220448744","1000","1","cauchy"
"371","10.0315517743532","1000","1","cauchy"
"372","9.82391208297207","1000","1","cauchy"
"373","10.2625355331267","1000","1","cauchy"
"374","9.96648878346026","1000","1","cauchy"
"375","10.0417255302067","1000","1","cauchy"
"376","9.61582568161739","1000","1","cauchy"
"377","10.1503315466353","1000","1","cauchy"
"378","10.3365209274038","1000","1","cauchy"
"379","10.0962893317009","1000","1","cauchy"
"380","9.99793579137584","1000","1","cauchy"
"381","10.0664103323491","1000","1","cauchy"
"382","10.3413770221047","1000","1","cauchy"
"383","9.87789080494642","1000","1","cauchy"
"384","10.258995945365","1000","1","cauchy"
"385","10.036393204624","1000","1","cauchy"
"386","10.4635116168365","1000","1","cauchy"
"387","10.0170407356465","1000","1","cauchy"
"388","10.3399316052292","1000","1","cauchy"
"389","9.77735209468752","1000","1","cauchy"
"390","10.2013762061567","1000","1","cauchy"
"391","10.2707115321742","1000","1","cauchy"
"392","10.3686604805725","1000","1","cauchy"
"393","10.0820824221823","1000","1","cauchy"
"394","10.3227035146055","1000","1","cauchy"
"395","10.0907511876531","1000","1","cauchy"
"396","9.99596481725571","1000","1","cauchy"
"397","10.0919954217181","1000","1","cauchy"
"398","10.0516828340829","1000","1","cauchy"
"399","9.70946708920571","1000","1","cauchy"
"400","10.1743572092562","1000","1","cauchy"
"401","10.276293018287","1000","1","cauchy"
"402","10.3069063153858","1000","1","cauchy"
"403","10.1092489105917","1000","1","cauchy"
"404","9.97553720348912","1000","1","cauchy"
"405","10.0983279216377","1000","1","cauchy"
"406","10.0005956182751","1000","1","cauchy"
"407","10.0738898423487","1000","1","cauchy"
"408","9.97478640435264","1000","1","cauchy"
"409","10.3398973783513","1000","1","cauchy"
"410","10.0603985461569","1000","1","cauchy"
"411","10.1723968045628","1000","1","cauchy"
"412","10.0973328637044","1000","1","cauchy"
"413","9.85247570633993","1000","1","cauchy"
"414","10.0959146615224","1000","1","cauchy"
"415","9.81828922699968","1000","1","cauchy"
"416","9.9255759794864","1000","1","cauchy"
"417","10.1735439263261","1000","1","cauchy"
"418","9.91158936186651","1000","1","cauchy"
"419","9.84431368373383","1000","1","cauchy"
"420","10.2335088471774","1000","1","cauchy"
"421","10.2292800456038","1000","1","cauchy"
"422","10.0381873412276","1000","1","cauchy"
"423","10.0707380089353","1000","1","cauchy"
"424","10.008062834586","1000","1","cauchy"
"425","10.1039724938683","1000","1","cauchy"
"426","10.1033519660455","1000","1","cauchy"
"427","10.1375780486523","1000","1","cauchy"
"428","10.1066728901928","1000","1","cauchy"
"429","9.80156503930581","1000","1","cauchy"
"430","10.2453837326835","1000","1","cauchy"
"431","9.95922145560748","1000","1","cauchy"
"432","9.87997344401206","1000","1","cauchy"
"433","9.85307123337696","1000","1","cauchy"
"434","10.1997793260107","1000","1","cauchy"
"435","10.0356293768343","1000","1","cauchy"
"436","10.2487726415019","1000","1","cauchy"
"437","9.93018048808517","1000","1","cauchy"
"438","10.0317722491702","1000","1","cauchy"
"439","10.0047842628943","1000","1","cauchy"
"440","10.0367514116139","1000","1","cauchy"
"441","10.1100590116014","1000","1","cauchy"
"442","10.2832045788343","1000","1","cauchy"
"443","10.0032489262216","1000","1","cauchy"
"444","9.83168225725702","1000","1","cauchy"
"445","10.1527480105891","1000","1","cauchy"
"446","10.13459498118","1000","1","cauchy"
"447","9.78764908794662","1000","1","cauchy"
"448","10.0649608951777","1000","1","cauchy"
"449","9.87710983435175","1000","1","cauchy"
"450","10.1648867513239","1000","1","cauchy"
"451","10.0622804411112","1000","1","cauchy"
"452","10.1432883066894","1000","1","cauchy"
"453","10.4674536196253","1000","1","cauchy"
"454","10.310952342842","1000","1","cauchy"
"455","10.0516897156061","1000","1","cauchy"
"456","10.1596072948031","1000","1","cauchy"
"457","10.2365557931728","1000","1","cauchy"
"458","9.81722473759363","1000","1","cauchy"
"459","10.2605910206063","1000","1","cauchy"
"460","10.1073641940774","1000","1","cauchy"
"461","9.93186917310463","1000","1","cauchy"
"462","10.2966879532489","1000","1","cauchy"
"463","9.74342198722142","1000","1","cauchy"
"464","9.98734866316846","1000","1","cauchy"
"465","9.78933818374902","1000","1","cauchy"
"466","9.99887518905929","1000","1","cauchy"
"467","10.1172622292606","1000","1","cauchy"
"468","10.1632694129787","1000","1","cauchy"
"469","10.1388999267609","1000","1","cauchy"
